transaction_id,date,year,month,quarter,day_of_week,product_category,region,channel,salesperson_id,quantity,unit_price,discount,revenue,profit,customer_churned,revenue_band,is_discounted
TXN003695,2021-03-01,2021,3,1,Monday,Clothing,Central,Online,SP_005,6,78.86,0.0,473.16,225.82,0,S,0
TXN002085,2021-03-01,2021,3,1,Monday,Sports,North,Wholesale,SP_030,2,83.82,0.1,150.88,60.71,0,XS,1
TXN004954,2021-03-01,2021,3,1,Monday,Sports,South,Mobile App,SP_014,4,104.2,0.0,416.8,172.79,0,S,0
TXN000384,2021-03-01,2021,3,1,Monday,Books,South,Mobile App,SP_038,5,21.35,0.05,101.41,69.86,1,XS,1
TXN003241,2021-03-02,2021,3,1,Tuesday,Clothing,West,Online,SP_007,7,77.07,0.2,431.59,194.01,0,S,1
TXN001596,2021-03-02,2021,3,1,Tuesday,Clothing,East,Online,SP_029,10,80.34,0.0,803.4,512.92,0,M,0
TXN003179,2021-03-02,2021,3,1,Tuesday,Electronics,West,Online,SP_020,9,499.73,0.05,4272.69,983.96,0,L,1
TXN003476,2021-03-02,2021,3,1,Tuesday,Electronics,West,Wholesale,SP_016,5,392.26,0.0,1961.3,562.72,1,L,0
TXN000767,2021-03-02,2021,3,1,Tuesday,Books,East,Retail Store,SP_010,8,21.64,0.0,173.12,101.43,0,XS,0
TXN003346,2021-03-03,2021,3,1,Wednesday,Clothing,Central,Retail Store,SP_006,10,82.3,0.1,740.7,426.22,0,M,1
TXN004681,2021-03-03,2021,3,1,Wednesday,Electronics,South,Retail Store,SP_011,2,437.9,0.0,875.8,270.57,0,M,0
TXN003360,2021-03-03,2021,3,1,Wednesday,Electronics,West,Retail Store,SP_034,15,443.82,0.05,6324.43,1683.37,0,XL,1
TXN004474,2021-03-03,2021,3,1,Wednesday,Books,North,Mobile App,SP_026,7,22.69,0.0,158.83,110.61,0,XS,0
TXN003104,2021-03-03,2021,3,1,Wednesday,Electronics,North,Mobile App,SP_016,9,431.82,0.0,3886.38,1065.62,0,L,0
TXN002682,2021-03-03,2021,3,1,Wednesday,Books,Central,Mobile App,SP_025,10,24.68,0.0,246.8,172.55,0,S,0
TXN000183,2021-03-04,2021,3,1,Thursday,Electronics,Central,Retail Store,SP_025,10,514.37,0.05,4886.51,1155.17,0,L,1
TXN001818,2021-03-05,2021,3,1,Friday,Clothing,Central,Mobile App,SP_030,14,83.05,0.0,1162.7,680.48,0,L,0
TXN000242,2021-03-05,2021,3,1,Friday,Clothing,Central,Mobile App,SP_003,8,75.16,0.0,601.28,318.72,0,M,0
TXN000084,2021-03-05,2021,3,1,Friday,Clothing,South,Online,SP_040,11,81.74,0.0,899.14,533.04,1,M,0
TXN000622,2021-03-05,2021,3,1,Friday,Books,Central,Mobile App,SP_038,9,25.33,0.0,227.97,128.53,1,S,0
TXN000347,2021-03-06,2021,3,1,Saturday,Electronics,West,Mobile App,SP_025,6,476.71,0.05,2717.25,882.64,1,L,1
TXN002139,2021-03-06,2021,3,1,Saturday,Sports,East,Wholesale,SP_002,10,90.66,0.0,906.6,348.72,0,M,0
TXN004360,2021-03-06,2021,3,1,Saturday,Books,North,Retail Store,SP_037,6,21.61,0.1,116.69,71.24,0,XS,1
TXN003876,2021-03-06,2021,3,1,Saturday,Home Goods,North,Wholesale,SP_021,4,107.37,0.1,386.53,190.85,0,S,1
TXN001369,2021-03-06,2021,3,1,Saturday,Clothing,South,Mobile App,SP_018,6,80.75,0.0,484.5,214.19,0,S,0
TXN003877,2021-03-07,2021,3,1,Sunday,Books,South,Wholesale,SP_026,8,22.9,0.05,174.04,106.04,0,XS,1
TXN002743,2021-03-07,2021,3,1,Sunday,Sports,East,Online,SP_032,5,102.58,0.0,512.9,227.59,0,M,0
TXN001102,2021-03-07,2021,3,1,Sunday,Electronics,East,Mobile App,SP_008,5,427.01,0.05,2028.3,559.21,1,L,1
TXN002253,2021-03-07,2021,3,1,Sunday,Sports,East,Retail Store,SP_031,5,83.04,0.1,373.68,127.03,0,S,1
TXN004991,2021-03-08,2021,3,1,Monday,Books,South,Online,SP_023,6,27.51,0.0,165.06,98.08,0,XS,0
TXN000111,2021-03-08,2021,3,1,Monday,Clothing,East,Wholesale,SP_030,18,69.31,0.0,1247.58,592.73,0,L,0
TXN004354,2021-03-08,2021,3,1,Monday,Clothing,East,Wholesale,SP_028,12,85.68,0.0,1028.16,671.27,0,L,0
TXN003660,2021-03-09,2021,3,1,Tuesday,Electronics,Central,Online,SP_016,11,411.26,0.0,4523.86,1392.92,1,L,0
TXN004299,2021-03-09,2021,3,1,Tuesday,Clothing,West,Retail Store,SP_004,6,81.65,0.05,465.41,250.64,1,S,1
TXN004719,2021-03-09,2021,3,1,Tuesday,Books,North,Online,SP_013,9,28.45,0.05,243.25,176.71,0,S,1
TXN004575,2021-03-09,2021,3,1,Tuesday,Electronics,North,Retail Store,SP_040,7,406.33,0.15,2417.66,573.24,0,L,1
TXN002359,2021-03-09,2021,3,1,Tuesday,Electronics,North,Online,SP_002,9,464.66,0.0,4181.94,969.79,1,L,0
TXN004926,2021-03-09,2021,3,1,Tuesday,Electronics,North,Online,SP_015,7,402.32,0.05,2675.43,749.82,0,L,1
TXN004048,2021-03-10,2021,3,1,Wednesday,Sports,East,Mobile App,SP_023,8,94.73,0.1,682.06,297.03,1,M,1
TXN000853,2021-03-10,2021,3,1,Wednesday,Electronics,Central,Mobile App,SP_024,7,515.5,0.0,3608.5,1135.63,0,L,0
TXN002751,2021-03-10,2021,3,1,Wednesday,Electronics,West,Mobile App,SP_037,2,492.47,0.15,837.2,271.35,1,M,1
TXN001627,2021-03-11,2021,3,1,Thursday,Home Goods,East,Mobile App,SP_020,7,104.49,0.1,658.29,303.59,1,M,1
TXN001760,2021-03-11,2021,3,1,Thursday,Home Goods,North,Wholesale,SP_001,4,135.61,0.0,542.44,210.56,0,M,0
TXN001323,2021-03-11,2021,3,1,Thursday,Electronics,South,Mobile App,SP_032,7,469.7,0.0,3287.9,897.22,0,L,0
TXN002874,2021-03-11,2021,3,1,Thursday,Home Goods,East,Online,SP_002,5,111.66,0.05,530.38,253.16,0,M,1
TXN000462,2021-03-12,2021,3,1,Friday,Books,Central,Retail Store,SP_019,7,26.4,0.05,175.56,105.57,0,XS,1
TXN003106,2021-03-12,2021,3,1,Friday,Sports,South,Retail Store,SP_006,6,86.37,0.0,518.22,168.71,0,M,0
TXN003259,2021-03-12,2021,3,1,Friday,Books,South,Retail Store,SP_011,3,28.16,0.0,84.48,47.49,1,XS,0
TXN001312,2021-03-12,2021,3,1,Friday,Books,East,Wholesale,SP_033,6,24.09,0.2,115.63,81.02,1,XS,1
TXN004611,2021-03-13,2021,3,1,Saturday,Clothing,South,Mobile App,SP_020,21,72.24,0.0,1517.04,773.2,1,L,0
TXN003083,2021-03-13,2021,3,1,Saturday,Clothing,East,Retail Store,SP_038,21,76.81,0.05,1532.36,809.62,0,L,1
TXN001778,2021-03-13,2021,3,1,Saturday,Home Goods,West,Retail Store,SP_011,8,115.0,0.0,920.0,312.12,0,M,0
TXN003006,2021-03-13,2021,3,1,Saturday,Electronics,North,Retail Store,SP_028,8,501.95,0.0,4015.6,1220.65,0,L,0
TXN002115,2021-03-13,2021,3,1,Saturday,Electronics,East,Retail Store,SP_017,5,437.5,0.05,2078.12,677.67,0,L,1
TXN002807,2021-03-13,2021,3,1,Saturday,Clothing,North,Online,SP_024,17,70.49,0.1,1078.5,660.5,0,L,1
TXN003099,2021-03-14,2021,3,1,Sunday,Clothing,East,Mobile App,SP_034,20,69.98,0.05,1329.62,681.47,0,L,1
TXN004326,2021-03-14,2021,3,1,Sunday,Sports,Central,Online,SP_038,6,100.3,0.0,601.8,186.68,0,M,0
TXN001610,2021-03-14,2021,3,1,Sunday,Home Goods,North,Mobile App,SP_039,8,104.77,0.1,754.34,303.94,0,M,1
TXN001680,2021-03-14,2021,3,1,Sunday,Electronics,South,Retail Store,SP_038,7,473.08,0.0,3311.56,963.6,0,L,0
TXN004176,2021-03-14,2021,3,1,Sunday,Sports,West,Wholesale,SP_037,8,103.12,0.0,824.96,304.77,0,M,0
TXN000439,2021-03-14,2021,3,1,Sunday,Books,West,Retail Store,SP_021,9,26.07,0.0,234.63,165.79,0,S,0
TXN004769,2021-03-14,2021,3,1,Sunday,Clothing,South,Mobile App,SP_004,21,73.91,0.0,1552.11,989.64,0,L,0
TXN002930,2021-03-15,2021,3,1,Monday,Clothing,Central,Retail Store,SP_023,10,66.28,0.0,662.8,416.62,0,M,0
TXN001060,2021-03-15,2021,3,1,Monday,Sports,East,Retail Store,SP_030,10,100.08,0.05,950.76,419.41,0,M,1
TXN000799,2021-03-15,2021,3,1,Monday,Electronics,East,Wholesale,SP_024,4,413.86,0.15,1407.12,399.48,0,L,1
TXN002216,2021-03-16,2021,3,1,Tuesday,Clothing,North,Wholesale,SP_020,15,65.1,0.0,976.5,563.01,0,M,0
TXN000296,2021-03-16,2021,3,1,Tuesday,Sports,West,Retail Store,SP_019,4,88.4,0.15,300.56,95.98,1,S,1
TXN001336,2021-03-17,2021,3,1,Wednesday,Clothing,South,Wholesale,SP_014,14,83.53,0.2,935.54,443.45,0,M,1
TXN004406,2021-03-17,2021,3,1,Wednesday,Sports,Central,Online,SP_008,7,97.48,0.15,580.01,225.14,1,M,1
TXN001638,2021-03-17,2021,3,1,Wednesday,Home Goods,West,Retail Store,SP_027,7,103.54,0.0,724.78,293.34,0,M,0
TXN003028,2021-03-17,2021,3,1,Wednesday,Home Goods,South,Mobile App,SP_033,7,126.47,0.05,841.03,409.11,0,M,1
TXN004737,2021-03-18,2021,3,1,Thursday,Books,Central,Wholesale,SP_005,4,23.35,0.15,79.39,44.82,0,XS,1
TXN004400,2021-03-18,2021,3,1,Thursday,Sports,East,Online,SP_004,2,102.61,0.0,205.22,71.43,0,S,0
TXN003616,2021-03-18,2021,3,1,Thursday,Electronics,East,Retail Store,SP_038,8,387.31,0.0,3098.48,809.4,0,L,0
TXN000817,2021-03-18,2021,3,1,Thursday,Clothing,North,Mobile App,SP_033,19,65.36,0.0,1241.84,652.87,0,L,0
TXN002906,2021-03-18,2021,3,1,Thursday,Home Goods,South,Wholesale,SP_004,5,116.31,0.0,581.55,287.62,0,M,0
TXN001445,2021-03-18,2021,3,1,Thursday,Home Goods,South,Retail Store,SP_030,4,130.65,0.0,522.6,175.69,0,M,0
TXN000883,2021-03-19,2021,3,1,Friday,Sports,East,Retail Store,SP_022,4,97.58,0.15,331.77,131.63,0,S,1
TXN004984,2021-03-19,2021,3,1,Friday,Clothing,Central,Mobile App,SP_025,11,65.84,0.0,724.24,390.56,1,M,0
TXN003830,2021-03-19,2021,3,1,Friday,Books,North,Retail Store,SP_005,4,26.35,0.05,100.13,74.03,0,XS,1
TXN000201,2021-03-19,2021,3,1,Friday,Electronics,East,Wholesale,SP_005,7,443.79,0.05,2951.2,888.57,0,L,1
TXN003903,2021-03-20,2021,3,1,Saturday,Home Goods,Central,Wholesale,SP_006,4,105.72,0.1,380.59,159.01,0,S,1
TXN004849,2021-03-20,2021,3,1,Saturday,Books,South,Wholesale,SP_028,7,21.76,0.05,144.7,96.85,0,XS,1
TXN004990,2021-03-21,2021,3,1,Sunday,Sports,Central,Retail Store,SP_004,9,89.41,0.0,804.69,364.22,0,M,0
TXN001684,2021-03-21,2021,3,1,Sunday,Sports,East,Mobile App,SP_038,11,90.25,0.0,992.75,368.21,0,M,0
TXN000330,2021-03-22,2021,3,1,Monday,Electronics,South,Retail Store,SP_031,8,406.96,0.0,3255.68,956.35,0,L,0
TXN001397,2021-03-22,2021,3,1,Monday,Clothing,East,Retail Store,SP_018,18,65.0,0.15,994.5,470.12,1,M,1
TXN002391,2021-03-22,2021,3,1,Monday,Sports,North,Online,SP_006,8,83.19,0.15,565.69,195.03,0,M,1
TXN000721,2021-03-22,2021,3,1,Monday,Sports,West,Wholesale,SP_035,5,107.19,0.1,482.36,214.98,0,S,1
TXN002996,2021-03-22,2021,3,1,Monday,Sports,West,Wholesale,SP_036,6,89.31,0.05,509.07,190.31,1,M,1
TXN001262,2021-03-23,2021,3,1,Tuesday,Books,West,Wholesale,SP_002,3,21.94,0.0,65.82,38.33,0,XS,0
TXN003418,2021-03-23,2021,3,1,Tuesday,Clothing,Central,Wholesale,SP_035,13,64.9,0.05,801.51,433.22,0,M,1
TXN000275,2021-03-24,2021,3,1,Wednesday,Electronics,North,Retail Store,SP_022,3,467.34,0.1,1261.82,379.97,0,L,1
TXN000950,2021-03-24,2021,3,1,Wednesday,Clothing,Central,Online,SP_020,15,75.65,0.0,1134.75,718.03,0,L,0
TXN002224,2021-03-24,2021,3,1,Wednesday,Sports,North,Wholesale,SP_022,5,83.07,0.0,415.35,175.4,0,S,0
TXN004810,2021-03-25,2021,3,1,Thursday,Sports,South,Wholesale,SP_004,9,103.15,0.0,928.35,344.65,1,M,0
TXN000930,2021-03-25,2021,3,1,Thursday,Home Goods,East,Retail Store,SP_036,6,116.07,0.1,626.78,310.27,0,M,1
TXN001950,2021-03-25,2021,3,1,Thursday,Clothing,Central,Retail Store,SP_018,19,75.24,0.0,1429.56,701.7,1,L,0
TXN004141,2021-03-25,2021,3,1,Thursday,Books,West,Mobile App,SP_018,11,22.19,0.15,207.48,130.46,0,S,1
TXN000732,2021-03-25,2021,3,1,Thursday,Electronics,East,Online,SP_014,3,516.96,0.2,1240.7,302.93,1,L,1
TXN000869,2021-03-26,2021,3,1,Friday,Electronics,Central,Wholesale,SP_028,10,411.39,0.05,3908.2,1083.58,0,L,1
TXN004268,2021-03-26,2021,3,1,Friday,Clothing,Central,Mobile App,SP_020,22,75.92,0.0,1670.24,1043.8,1,L,0
TXN000203,2021-03-26,2021,3,1,Friday,Sports,Central,Retail Store,SP_021,5,89.7,0.05,426.07,187.06,0,S,1
TXN003789,2021-03-27,2021,3,1,Saturday,Home Goods,North,Wholesale,SP_035,6,118.96,0.0,713.76,344.78,1,M,0
TXN001291,2021-03-27,2021,3,1,Saturday,Electronics,South,Online,SP_025,7,490.8,0.05,3263.82,924.65,0,L,1
TXN002548,2021-03-27,2021,3,1,Saturday,Electronics,Central,Online,SP_029,6,386.72,0.0,2320.32,717.57,0,L,0
TXN000051,2021-03-27,2021,3,1,Saturday,Home Goods,East,Online,SP_023,6,115.34,0.0,692.04,288.86,0,M,0
TXN000780,2021-03-27,2021,3,1,Saturday,Books,West,Wholesale,SP_026,5,24.31,0.05,115.47,63.47,0,XS,1
TXN001193,2021-03-28,2021,3,1,Sunday,Sports,South,Online,SP_015,8,83.56,0.1,601.63,189.26,0,M,1
TXN000782,2021-03-28,2021,3,1,Sunday,Clothing,Central,Mobile App,SP_003,14,73.72,0.05,980.48,560.68,0,M,1
TXN000240,2021-03-28,2021,3,1,Sunday,Home Goods,Central,Mobile App,SP_018,4,108.31,0.05,411.58,198.22,0,S,1
TXN004336,2021-03-28,2021,3,1,Sunday,Books,North,Online,SP_003,7,23.57,0.0,164.99,103.04,0,XS,0
TXN004261,2021-03-28,2021,3,1,Sunday,Clothing,Central,Retail Store,SP_011,6,85.85,0.0,515.1,257.51,0,M,0
TXN002403,2021-03-29,2021,3,1,Monday,Home Goods,North,Wholesale,SP_016,4,120.97,0.05,459.69,207.5,0,S,1
TXN002303,2021-03-29,2021,3,1,Monday,Sports,East,Mobile App,SP_035,7,99.24,0.0,694.68,295.83,1,M,0
TXN000977,2021-03-29,2021,3,1,Monday,Clothing,North,Online,SP_033,14,74.9,0.05,996.17,460.28,0,M,1
TXN003931,2021-03-29,2021,3,1,Monday,Electronics,East,Retail Store,SP_006,5,462.44,0.0,2312.2,556.91,0,L,0
TXN004145,2021-03-29,2021,3,1,Monday,Clothing,North,Wholesale,SP_021,5,65.01,0.1,292.55,145.96,0,S,1
TXN001456,2021-03-29,2021,3,1,Monday,Books,North,Retail Store,SP_036,5,23.66,0.0,118.3,74.53,0,XS,0
TXN000910,2021-03-30,2021,3,1,Tuesday,Electronics,North,Retail Store,SP_011,5,500.92,0.1,2254.14,724.0,0,L,1
TXN003444,2021-03-30,2021,3,1,Tuesday,Clothing,West,Wholesale,SP_032,9,77.06,0.15,589.51,318.58,0,M,1
TXN002978,2021-03-30,2021,3,1,Tuesday,Sports,East,Retail Store,SP_001,10,98.57,0.05,936.41,424.33,0,M,1
TXN004521,2021-03-30,2021,3,1,Tuesday,Clothing,South,Online,SP_009,14,69.83,0.15,830.98,424.63,0,M,1
TXN003856,2021-03-31,2021,3,1,Wednesday,Electronics,Central,Retail Store,SP_017,6,417.12,0.0,2502.72,564.35,0,L,0
TXN001237,2021-03-31,2021,3,1,Wednesday,Clothing,South,Wholesale,SP_035,16,69.24,0.0,1107.84,535.84,0,L,0
TXN002719,2021-03-31,2021,3,1,Wednesday,Electronics,West,Online,SP_028,5,403.57,0.05,1916.96,637.44,0,L,1
TXN002718,2021-03-31,2021,3,1,Wednesday,Home Goods,South,Mobile App,SP_004,7,114.08,0.1,718.7,337.58,1,M,1
TXN000060,2021-04-01,2021,4,2,Thursday,Sports,North,Retail Store,SP_024,7,97.12,0.05,645.85,278.98,0,M,1
TXN001629,2021-04-01,2021,4,2,Thursday,Clothing,South,Mobile App,SP_012,13,68.83,0.1,805.31,481.7,0,M,1
TXN002120,2021-04-01,2021,4,2,Thursday,Electronics,East,Wholesale,SP_031,10,473.07,0.0,4730.7,1523.42,0,L,0
TXN002356,2021-04-01,2021,4,2,Thursday,Sports,West,Retail Store,SP_009,9,92.69,0.1,750.79,296.74,0,M,1
TXN002536,2021-04-02,2021,4,2,Friday,Home Goods,Central,Mobile App,SP_039,5,133.82,0.1,602.19,221.37,0,M,1
TXN004101,2021-04-02,2021,4,2,Friday,Home Goods,Central,Online,SP_010,4,112.48,0.15,382.43,165.48,0,S,1
TXN003310,2021-04-03,2021,4,2,Saturday,Home Goods,West,Online,SP_031,4,104.39,0.0,417.56,148.39,0,S,0
TXN001663,2021-04-03,2021,4,2,Saturday,Electronics,East,Mobile App,SP_027,4,472.04,0.05,1793.75,498.65,0,L,1
TXN004902,2021-04-03,2021,4,2,Saturday,Clothing,South,Online,SP_011,17,69.64,0.0,1183.88,583.8,1,L,0
TXN003594,2021-04-03,2021,4,2,Saturday,Electronics,South,Wholesale,SP_001,7,390.55,0.2,2187.08,557.93,0,L,1
TXN002341,2021-04-03,2021,4,2,Saturday,Clothing,South,Retail Store,SP_013,10,71.61,0.0,716.1,389.82,0,M,0
TXN001549,2021-04-03,2021,4,2,Saturday,Electronics,Central,Wholesale,SP_015,7,475.95,0.05,3165.07,871.79,1,L,1
TXN001081,2021-04-03,2021,4,2,Saturday,Electronics,West,Wholesale,SP_021,8,385.67,0.05,2931.09,779.83,0,L,1
TXN003403,2021-04-03,2021,4,2,Saturday,Clothing,East,Online,SP_038,14,81.02,0.0,1134.28,543.61,0,L,0
TXN000553,2021-04-04,2021,4,2,Sunday,Electronics,South,Retail Store,SP_022,3,472.86,0.0,1418.58,458.89,0,L,0
TXN000899,2021-04-04,2021,4,2,Sunday,Books,South,Wholesale,SP_005,10,28.22,0.0,282.2,210.89,1,S,0
TXN000895,2021-04-04,2021,4,2,Sunday,Clothing,South,Online,SP_012,17,83.06,0.05,1341.42,681.64,0,L,1
TXN003224,2021-04-04,2021,4,2,Sunday,Sports,West,Mobile App,SP_017,8,84.13,0.0,673.04,298.19,0,M,0
TXN003215,2021-04-04,2021,4,2,Sunday,Books,West,Retail Store,SP_015,7,25.26,0.1,159.14,101.28,1,XS,1
TXN000539,2021-04-04,2021,4,2,Sunday,Home Goods,East,Mobile App,SP_034,9,114.84,0.05,981.88,357.01,0,M,1
TXN000438,2021-04-05,2021,4,2,Monday,Sports,East,Mobile App,SP_010,11,88.6,0.0,974.6,345.49,0,M,0
TXN002690,2021-04-05,2021,4,2,Monday,Sports,West,Mobile App,SP_028,4,87.63,0.0,350.52,151.07,1,S,0
TXN000067,2021-04-05,2021,4,2,Monday,Clothing,West,Online,SP_030,19,83.32,0.05,1503.93,833.39,0,L,1
TXN003553,2021-04-05,2021,4,2,Monday,Clothing,East,Online,SP_027,19,81.02,0.05,1462.41,831.61,0,L,1
TXN002828,2021-04-06,2021,4,2,Tuesday,Home Goods,South,Mobile App,SP_035,8,116.98,0.0,935.84,368.32,0,M,0
TXN003470,2021-04-06,2021,4,2,Tuesday,Clothing,South,Retail Store,SP_002,13,68.91,0.05,851.04,495.85,0,M,1
TXN002602,2021-04-06,2021,4,2,Tuesday,Sports,West,Wholesale,SP_031,4,95.73,0.1,344.63,150.66,0,S,1
TXN000942,2021-04-07,2021,4,2,Wednesday,Clothing,East,Wholesale,SP_030,19,79.23,0.2,1204.3,791.12,0,L,1
TXN003617,2021-04-07,2021,4,2,Wednesday,Home Goods,West,Retail Store,SP_002,1,112.85,0.0,112.85,38.26,0,XS,0
TXN003921,2021-04-07,2021,4,2,Wednesday,Clothing,North,Wholesale,SP_001,8,80.96,0.05,615.3,300.33,0,M,1
TXN001988,2021-04-07,2021,4,2,Wednesday,Home Goods,West,Retail Store,SP_023,6,103.79,0.2,498.19,222.2,1,S,1
TXN004645,2021-04-07,2021,4,2,Wednesday,Clothing,South,Online,SP_008,9,85.11,0.0,765.99,492.76,0,M,0
TXN003965,2021-04-07,2021,4,2,Wednesday,Electronics,South,Online,SP_032,7,463.51,0.0,3244.57,886.45,0,L,0
TXN004470,2021-04-08,2021,4,2,Thursday,Electronics,South,Mobile App,SP_001,4,383.83,0.2,1228.26,325.6,1,L,1
TXN000682,2021-04-08,2021,4,2,Thursday,Sports,North,Retail Store,SP_004,4,105.55,0.0,422.2,137.25,0,S,0
TXN002575,2021-04-08,2021,4,2,Thursday,Home Goods,East,Wholesale,SP_032,5,130.88,0.0,654.4,272.34,0,M,0
TXN003007,2021-04-08,2021,4,2,Thursday,Clothing,East,Wholesale,SP_020,9,80.78,0.15,617.97,323.86,0,M,1
TXN004037,2021-04-08,2021,4,2,Thursday,Sports,South,Online,SP_029,4,105.86,0.0,423.44,159.19,0,S,0
TXN003357,2021-04-09,2021,4,2,Friday,Clothing,North,Online,SP_034,10,82.17,0.05,780.62,500.68,0,M,1
TXN001525,2021-04-09,2021,4,2,Friday,Home Goods,North,Wholesale,SP_022,8,107.37,0.1,773.06,304.7,0,M,1
TXN000410,2021-04-10,2021,4,2,Saturday,Electronics,North,Mobile App,SP_002,6,397.17,0.0,2383.02,795.69,0,L,0
TXN000320,2021-04-10,2021,4,2,Saturday,Clothing,North,Mobile App,SP_029,14,73.45,0.0,1028.3,531.07,1,L,0
TXN004255,2021-04-10,2021,4,2,Saturday,Electronics,West,Wholesale,SP_017,7,396.67,0.05,2637.86,681.48,0,L,1
TXN000783,2021-04-11,2021,4,2,Sunday,Clothing,East,Mobile App,SP_026,13,64.28,0.15,710.29,364.0,0,M,1
TXN001695,2021-04-11,2021,4,2,Sunday,Books,South,Wholesale,SP_035,3,27.72,0.0,83.16,44.03,1,XS,0
TXN004277,2021-04-11,2021,4,2,Sunday,Electronics,East,Wholesale,SP_029,5,510.2,0.2,2040.8,590.47,1,L,1
TXN002840,2021-04-11,2021,4,2,Sunday,Books,West,Online,SP_033,4,21.7,0.0,86.8,48.16,0,XS,0
TXN003561,2021-04-11,2021,4,2,Sunday,Clothing,West,Mobile App,SP_008,7,80.67,0.0,564.69,308.1,0,M,0
TXN003183,2021-04-12,2021,4,2,Monday,Electronics,North,Wholesale,SP_003,3,406.61,0.15,1036.86,280.65,0,L,1
TXN001044,2021-04-12,2021,4,2,Monday,Sports,Central,Mobile App,SP_039,6,102.15,0.0,612.9,192.28,1,M,0
TXN000185,2021-04-12,2021,4,2,Monday,Electronics,East,Mobile App,SP_028,4,445.78,0.05,1693.96,436.6,0,L,1
TXN001516,2021-04-12,2021,4,2,Monday,Sports,West,Online,SP_018,12,106.84,0.05,1217.98,421.43,1,L,1
TXN003814,2021-04-13,2021,4,2,Tuesday,Electronics,East,Mobile App,SP_038,5,491.7,0.0,2458.5,731.23,0,L,0
TXN001562,2021-04-13,2021,4,2,Tuesday,Home Goods,South,Wholesale,SP_019,5,102.63,0.1,461.83,173.94,0,S,1
TXN000748,2021-04-14,2021,4,2,Wednesday,Sports,West,Online,SP_015,5,93.21,0.05,442.75,161.75,0,S,1
TXN002741,2021-04-14,2021,4,2,Wednesday,Electronics,East,Online,SP_022,5,423.53,0.0,2117.65,605.38,0,L,0
TXN003503,2021-04-14,2021,4,2,Wednesday,Books,North,Retail Store,SP_027,9,25.32,0.0,227.88,174.85,0,S,0
TXN003932,2021-04-14,2021,4,2,Wednesday,Sports,North,Mobile App,SP_008,8,108.19,0.05,822.24,291.85,0,M,1
TXN000827,2021-04-14,2021,4,2,Wednesday,Electronics,West,Online,SP_006,5,445.9,0.05,2118.03,660.17,1,L,1
TXN000048,2021-04-15,2021,4,2,Thursday,Electronics,West,Wholesale,SP_003,3,401.24,0.0,1203.72,356.03,0,L,0
TXN004238,2021-04-15,2021,4,2,Thursday,Sports,Central,Mobile App,SP_026,6,89.24,0.0,535.44,218.74,0,M,0
TXN001358,2021-04-15,2021,4,2,Thursday,Sports,West,Mobile App,SP_011,6,108.7,0.0,652.2,278.03,1,M,0
TXN004943,2021-04-15,2021,4,2,Thursday,Clothing,West,Retail Store,SP_010,10,78.81,0.05,748.69,462.3,0,M,1
TXN002181,2021-04-15,2021,4,2,Thursday,Sports,West,Online,SP_031,6,86.61,0.05,493.68,171.13,0,S,1
TXN000791,2021-04-16,2021,4,2,Friday,Sports,East,Wholesale,SP_029,8,85.44,0.0,683.52,244.29,1,M,0
TXN001487,2021-04-16,2021,4,2,Friday,Books,West,Retail Store,SP_025,7,24.48,0.2,137.09,75.37,1,XS,1
TXN003354,2021-04-17,2021,4,2,Saturday,Electronics,West,Wholesale,SP_038,4,454.45,0.15,1545.13,462.38,0,L,1
TXN003765,2021-04-17,2021,4,2,Saturday,Sports,North,Retail Store,SP_015,4,104.39,0.05,396.68,125.73,0,S,1
TXN002408,2021-04-17,2021,4,2,Saturday,Sports,Central,Retail Store,SP_028,6,93.25,0.05,531.52,177.58,0,M,1
TXN003806,2021-04-17,2021,4,2,Saturday,Home Goods,West,Mobile App,SP_031,6,107.18,0.0,643.08,233.75,0,M,0
TXN004081,2021-04-17,2021,4,2,Saturday,Books,North,Retail Store,SP_005,16,21.92,0.05,333.18,238.13,1,S,1
TXN002302,2021-04-17,2021,4,2,Saturday,Clothing,North,Online,SP_038,11,67.56,0.0,743.16,375.04,0,M,0
TXN000715,2021-04-17,2021,4,2,Saturday,Clothing,North,Retail Store,SP_028,11,67.12,0.0,738.32,417.74,1,M,0
TXN003023,2021-04-17,2021,4,2,Saturday,Books,North,Wholesale,SP_020,6,21.44,0.05,122.21,86.59,0,XS,1
TXN003437,2021-04-17,2021,4,2,Saturday,Sports,South,Online,SP_026,6,81.49,0.0,488.94,152.67,0,S,0
TXN003978,2021-04-18,2021,4,2,Sunday,Books,South,Online,SP_031,6,21.66,0.05,123.46,86.58,0,XS,1
TXN004109,2021-04-18,2021,4,2,Sunday,Sports,South,Retail Store,SP_038,7,96.83,0.0,677.81,227.36,1,M,0
TXN004556,2021-04-19,2021,4,2,Monday,Sports,North,Retail Store,SP_040,5,96.85,0.05,460.04,192.44,0,S,1
TXN003608,2021-04-19,2021,4,2,Monday,Sports,Central,Online,SP_010,5,93.62,0.15,397.88,160.66,0,S,1
TXN002353,2021-04-19,2021,4,2,Monday,Books,South,Retail Store,SP_009,3,24.54,0.0,73.62,49.07,1,XS,0
TXN001561,2021-04-19,2021,4,2,Monday,Sports,East,Online,SP_028,3,82.19,0.0,246.57,95.7,0,S,0
TXN004961,2021-04-20,2021,4,2,Tuesday,Books,East,Online,SP_004,6,23.41,0.15,119.39,64.64,1,XS,1
